project_root,mapper_interface,method_name,param_count,source_file,line_number
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchArrived",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",309
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchArrivedAtBranch",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",303
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchAssign",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",300
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchBagging",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",323
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchClearPackageNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",762
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchDeparted",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",312
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchDepartedByNumber",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",314
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchDestroy",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",481
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchHubAssign",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",306
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchQueryWaybillInfoByIds",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",621
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchReceived",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",629
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchRecorded",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",317
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchRecordedByList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",326
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchUpdExpStatusByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",478
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchUpdateDelivery",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",714
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchUpdateExpressStatus",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",468
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchUpdateWaybillInfo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1057
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","batchUpdateWaybillRobbedInfo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",738
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","bindList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",97
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","cancelCheckout",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",755
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","clearCourier",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1116
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","countWaybillByWaybillNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",789
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","countWaybillNoByPackageNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",781
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","deleteMisWaybillInfoById",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",236
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","deleteMisWaybillInfoByIds",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",258
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","deleteMisWaybillInfoByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",238
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","departed",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",561
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","emptyPackage",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",721
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","exportList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",101
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","exportRedistributeList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",461
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findNoReceiveWaybillList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1358
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findPdaWaybillScanQueryInfo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",773
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findPodForFMS",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1546
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findSortWaybillInfoVO",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1388
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findSortWaybillInfoVOByLabelNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1588
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findSortWaybillInfoVOByReferenceId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1585
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findToCodeByWaybillNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1307
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findToEmailList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",605
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findTodaySortScanWaybillInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",296
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillBaseByBagNoForTms",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",527
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillBaseByCheckoutNoForTms",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",551
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillBaseByGroupBracketNoForTms",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",543
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillBaseByWaybillNoForTms",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",535
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillListByCheckoutNumber",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1366
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillListByPackageList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1131
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","findWaybillNoListByExpressStatus",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1349
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getAddressError",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",680
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getAddressErrorProcessed",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",696
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getAddressErrorUntreated",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",688
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getBatchByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",288
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getByClaimBill",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1079
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getByDeliveryBill",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",835
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getByServiceNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",371
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getContactInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1323
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getCountByCustomerId",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",583
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getCountByPackageNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",585
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getCountByPackageNoList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",588
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getMisWayBillDetails",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",121
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getMisWaybillBaseInfoByWaybillNoDel",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1597
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getMisWaybillByWaybillNo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",458
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getMisWaybillCustomsInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1087
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getMisWaybillInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",863
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getNoReceiveWaybillCount",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1099
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getPartitionInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",594
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getPostcodeByWaybillByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",764
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getReceiveTodayWaybillInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",285
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getReceiveWaybillCountByNos",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1102
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getStationReceiveList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",591
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getTaskWayBillDetailsByWaybillNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1380
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWTMisWaybillBaseInfoByReferenceNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1562
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWTMisWaybillBaseInfoByWaybillNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1554
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWayBillDetailsByWaybillNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",124
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillByBoxNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",515
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",331
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillByReferenceNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1448
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillByReferenceNo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1512
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillByStatusList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1404
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillByThirdNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",337
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillIncludeDelByLabelNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1581
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillIncludeDelByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1503
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillIncludeDelByReferenceId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1509
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillIncludeDelByThirdNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1506
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillInfo",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",328
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillInfoByThirdNo",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",340
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillInfoByThirdWaybillNo",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",334
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillInfoByUpdateTime",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1133
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillListByLabelNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1594
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillListByReferenceId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1591
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillListByReferenceNo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1533
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNoByDeptIdAndToPostcodeList",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",833
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNoByLabelNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1578
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNoByReferenceId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1570
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNoByServiceNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",559
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNoByThirdNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",350
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNotIncludeDelByThirdNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1451
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","getWaybillNotIncludeDelByThirdNo",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1515
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","insertBatch",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",138
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","insertMisWaybillInfo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",134
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listAbnormalPhone",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",83
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listAutoAssign",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",507
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listByCustomerTypeAndDate",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",571
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listEmailByNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1298
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listExpressStatus",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1315
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listNeedBeSync",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",359
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listNeedBeSyncEstafeta",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",362
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listSign",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",433
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listSignByCustomerId",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",429
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listSignDsp",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",439
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listSignDspApp",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",445
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listSignDspAppSum",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",448
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listWarning",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",451
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listWaybillBasicData",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",69
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listWaybillByBagNum",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1446
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","listWaybillByIds",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",387
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","needBeSync",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",465
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","optimizedList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",391
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","queryDspWaybill",2,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",597
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","queryInfoByNo",3,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1473
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","queryMisWaybillInfoByBoxNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1332
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","queryMisWaybillInfoListByBoxNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1401
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","queryWaybillNoCountByPackageNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",1438
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","reDeleteMisWaybillInfoById",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",249
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","receivingPostCodeGroup",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",637
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","removePackNo",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",504
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","removeTheObsolete",0,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",411
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","replaceDelivery",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",476
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","selectAdditionalScanCount",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",886
"D:\git\usCode\dbu-mod-delivery","com.cds.waybill.mapper.MisWaybillInfoGcMapper","selectAllList",1,"cirro-system/src/main/java/com/cds/waybill/mapper/MisWaybillInfoGcMapper.java",403
